2,4-d 2-ethylhexyl ester/emissions to air/high. pop./kg;60a36a69-09f7-495f-9bca-a6001c99b3a8;1.0;2,4-D 2-ethylhexyl ester;Emissions to air/high. pop.;;2,4-D, 2-ethylhexyl ester;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-d 2-ethylhexyl ester/emissions to air/low. pop./kg;f5b86526-d74a-43ac-b943-8c80c11482bf;1.0;2,4-D 2-ethylhexyl ester;Emissions to air/low. pop.;;2,4-D, 2-ethylhexyl ester;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-d 2-ethylhexyl ester/emissions to air/unspecified/kg;ffdb38c8-d694-40fc-a046-9b2cee286462;1.0;2,4-D 2-ethylhexyl ester;Emissions to air/Unspecified;;2,4-D, 2-ethylhexyl ester;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-d butoxyethyl ester/emissions to air/low. pop./kg;ca745970-ed95-4242-b9a7-f8cc34540546;1.0;2,4-D Butoxyethyl ester;Emissions to air/low. pop.;;2,4-D Butoxyethyl ester;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-d butoxyethyl ester/emissions to air/unspecified/kg;5ad6460f-d611-4291-991b-78f5de4c0373;1.0;2,4-D Butoxyethyl ester;Emissions to air/Unspecified;;2,4-D Butoxyethyl ester;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-d butoxyethyl ester/emissions to soil/agricultural/kg;b8ebfd0a-0090-471c-aac3-1b37dbf02d74;1.0;2,4-D Butoxyethyl ester;Emissions to soil/agricultural;;2,4-D Butoxyethyl ester;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-d butoxyethyl ester/emissions to water/unspecified/kg;b0382084-ab7d-42a2-bf73-d06d59ac7a27;1.0;2,4-D Butoxyethyl ester;Emissions to water/Unspecified;;2,4-D Butoxyethyl ester;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-d isopropyl ester/emissions to soil/agricultural/kg;6ab35385-b2a3-456c-9c6d-5fa67e260fe1;1.0;2,4-D Isopropyl ester;Emissions to soil/agricultural;;2,4-D Isopropyl ester;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-d butyl ester/emissions to air/low. pop./kg;3ebb2ab1-26eb-400a-8191-ecba6c31588b;1.0;2,4-D butyl ester;Emissions to air/low. pop.;;2,4-D butyl ester;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-d butyl ester/emissions to air/unspecified/kg;f5e9b2c0-861c-4f2b-b348-96e1a3188059;1.0;2,4-D butyl ester;Emissions to air/Unspecified;;2,4-D butyl ester;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-d butyl ester/emissions to soil/agricultural/kg;38a65a27-fe2d-408d-89ce-f05eed76af57;1.0;2,4-D butyl ester;Emissions to soil/agricultural;;2,4-D butyl ester;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-d butyl ester/emissions to water/unspecified/kg;91385e8d-456d-4f2d-b85a-b3c9c0da44f1;1.0;2,4-D butyl ester;Emissions to water/Unspecified;;2,4-D butyl ester;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-d, diethanolamine salt/emissions to soil/agricultural/kg;7cca848d-d107-4239-b179-dcbb9a144ecc;1.0;2,4-D, diethanolamine salt;Emissions to soil/agricultural;;2,4-D, diethanolamine salt;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-d, dimethylamine salt/emissions to air/unspecified/kg;fa97bb03-612d-4774-8c5d-cd984abd7866;1.0;2,4-D, dimethylamine salt;Emissions to air/Unspecified;;2,4-D dimethylamine salt;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-d, dimethylamine salt/emissions to soil/agricultural/kg;0eba8639-12c1-40ce-b1b6-e3394ec94dc0;1.0;2,4-D, dimethylamine salt;Emissions to soil/agricultural;;2,4-D dimethylamine salt;;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-d, dimethylamine salt/emissions to water/unspecified/kg;b75c4c9f-7a26-4844-b4c4-114ab4c8d20d;1.0;2,4-D, dimethylamine salt;Emissions to water/Unspecified;;2,4-D dimethylamine salt;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-d, isopropylamine salt/emissions to soil/agricultural/kg;2c71303d-d2d1-472d-ad67-ce5ac118ab7f;1.0;2,4-D, isopropylamine salt;Emissions to soil/agricultural;;2,4-D, isopropylamine salt;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-d/emissions to air/high. pop./kg;6ea7ec50-bca2-4794-ba4d-09233fc785c2;1.0;2,4-D;Emissions to air/high. pop.;;2,4-D;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-d/emissions to air/low. pop./kg;63e76210-8549-11e0-9d78-0800200c9a66;1.0;2,4-D;Emissions to air/low. pop.;;2,4-D;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-d/emissions to air/unspecified/kg;90eaae43-2231-474b-b089-c01051a88400;1.0;2,4-D;Emissions to air/Unspecified;;2,4-D;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-d/emissions to soil/agricultural/kg;f681eb3c-854a-4f78-bcfe-76dfbcf9df3c;1.0;2,4-D;Emissions to soil/agricultural;;2,4-D;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-d/emissions to soil/industrial/kg;1708f976-e97f-4bc7-abe1-317b9b5c6f47;1.0;2,4-D;Emissions to soil/industrial;;2,4-D;Elementary flows/Emission to soil/industrial;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-d/emissions to soil/unspecified/kg;8a99476c-32fa-4426-aa98-e96ae516f0d6;1.0;2,4-D;Emissions to soil/Unspecified;;2,4-D;Elementary flows/Emission to soil/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-d/emissions to water/unspecified/kg;63e76211-8549-11e0-9d78-0800200c9a66;1.0;2,4-D;Emissions to water/Unspecified;;2,4-D;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-dp, dimethylamine salt/emissions to air/unspecified/kg;f1696dc0-bdcf-4ad9-9733-9a63c3188c72;1.0;2,4-DP, dimethylamine salt;Emissions to air/Unspecified;;2,4-DP, dimethylamine salt;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-dp, dimethylamine salt/emissions to soil/agricultural/kg;0d7c717c-f790-418a-bb8c-bbdcbc1d4f9e;1.0;2,4-DP, dimethylamine salt;Emissions to soil/agricultural;;2,4-DP, dimethylamine salt;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-dp, dimethylamine salt/emissions to water/unspecified/kg;c72673c7-13df-44ad-bced-7000653ebea4;1.0;2,4-DP, dimethylamine salt;Emissions to water/Unspecified;;2,4-DP, dimethylamine salt;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,4-dp  dimethylamine salt/emissions to soil/agricultural/kg;0d7c717c-f790-418a-bb8c-bbdcbc1d4f9e;1.0;2,4-Dp  dimethylamine salt;Emissions to soil/agricultural;;2,4-DP, dimethylamine salt;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,5-pyridinedicarboxylic acid dipropyl ester/emissions to air/low. pop./kg;7257a5b7-26c7-4dda-8b43-aa951b7e7d51;1.0;2,5-Pyridinedicarboxylic Acid Dipropyl Ester;Emissions to air/low. pop.;;2,5-Pyridinedicarboxylic Acid Dipropyl Ester;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,5-pyridinedicarboxylic acid dipropyl ester/emissions to air/unspecified/kg;17a26ce6-f695-419d-a732-2c314701743f;1.0;2,5-Pyridinedicarboxylic Acid Dipropyl Ester;Emissions to air/Unspecified;;2,5-Pyridinedicarboxylic Acid Dipropyl Ester;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,6-dichloro-4-nitroaniline/emissions to air/unspecified/kg;a9d46a73-9d1d-41d6-a005-2dd7f2333b58;1.0;2,6-Dichloro-4-nitroaniline;Emissions to air/Unspecified;;Dicloran;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,6-dichloro-4-nitroaniline/emissions to soil/agricultural/kg;2f0a3cdd-435e-420b-b290-a9ccbfbcc6a8;1.0;2,6-Dichloro-4-nitroaniline;Emissions to soil/agricultural;;Dicloran;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,6-dichloro-4-nitroaniline/emissions to water/unspecified/kg;4add21e4-d9c8-4381-a45e-5fc78c70a347;1.0;2,6-Dichloro-4-nitroaniline;Emissions to water/Unspecified;;Dicloran;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,6-xylidine/emissions to air/low. pop./kg;da83010f-9cee-4329-ae99-7ddb7125423b;1.0;2,6-Xylidine;Emissions to air/low. pop.;;2,6-xylidine;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,6-xylidine/emissions to air/unspecified/kg;62c62c76-32aa-4691-9ba8-ea27937a6dc8;1.0;2,6-Xylidine;Emissions to air/Unspecified;;2,6-xylidine;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2,6-xylidine/emissions to water/unspecified/kg;2d18acc3-1e86-46d9-9411-8a2982d9bad0;1.0;2,6-Xylidine;Emissions to water/Unspecified;;2,6-xylidine;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-acetylaminofluorene/emissions to air/unspecified/kg;60e299cb-2276-40b0-80a0-2cef131a9219;1.0;2-Acetylaminofluorene;Emissions to air/Unspecified;;2-Acetylaminofluorene;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-aminopropanol/emissions to air/high. pop./kg;a0fec60d-3f74-48bf-a2d2-58c30fc13e53;1.0;2-Aminopropanol;Emissions to air/high. pop.;;2-Aminopropanol;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-aminopropanol/emissions to water/river/kg;96db42b8-64e4-4a84-9b16-cd8f73c615d6;1.0;2-Aminopropanol;Emissions to water/river;;2-Aminopropanol;Elementary flows/Emission to water/surface water;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-benzothiazolethiol/emissions to air/high. pop./kg;24c2b470-77b6-43c4-94c7-2b4e8a8efeb5;1.0;2-Benzothiazolethiol;Emissions to air/high. pop.;;2-Mercaptobenzothiazole;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-benzothiazolethiol/emissions to air/low. pop./kg;02c9438f-6066-43d6-ad87-d063d0b2b184;1.0;2-Benzothiazolethiol;Emissions to air/low. pop.;;2-Mercaptobenzothiazole;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-benzothiazolethiol/emissions to air/unspecified/kg;d86c4609-7d8c-403e-88e2-014eb931cabc;1.0;2-Benzothiazolethiol;Emissions to air/Unspecified;;2-Mercaptobenzothiazole;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-benzothiazolethiol/emissions to soil/industrial/kg;465b8d1e-4a61-44a0-9b32-015bfc0e69a5;1.0;2-Benzothiazolethiol;Emissions to soil/industrial;;2-Mercaptobenzothiazole;Elementary flows/Emission to soil/industrial;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-benzothiazolethiol/emissions to soil/unspecified/kg;028d03b7-fbf6-4b32-a0d8-60e6bf67768b;1.0;2-Benzothiazolethiol;Emissions to soil/Unspecified;;2-Mercaptobenzothiazole;Elementary flows/Emission to soil/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-benzothiazolethiol/emissions to water/unspecified/kg;dfdedc94-5758-443b-9d17-ba0de082f932;1.0;2-Benzothiazolethiol;Emissions to water/Unspecified;;2-Mercaptobenzothiazole;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-butanol/emissions to air/high. pop./kg;aa21e718-8f5e-401a-a597-ddb2306bb4a2;1.0;2-Butanol;Emissions to air/high. pop.;;SEC-BUTYL ALCOHOL;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-butanol/emissions to air/low. pop./kg;bbdb28f5-c8ec-406d-807e-4b4acd3134d4;1.0;2-Butanol;Emissions to air/low. pop.;;SEC-BUTYL ALCOHOL;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-butanol/emissions to air/unspecified/kg;1dcd86a2-ace9-4f68-b02c-13aff1c00923;1.0;2-Butanol;Emissions to air/Unspecified;;SEC-BUTYL ALCOHOL;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-butanol/emissions to soil/industrial/kg;05979f93-6af5-48c9-917d-3c34be348b38;1.0;2-Butanol;Emissions to soil/industrial;;SEC-BUTYL ALCOHOL;Elementary flows/Emission to soil/industrial;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-butanol/emissions to soil/unspecified/kg;e02342a2-1524-41c0-86b6-420f1b095f98;1.0;2-Butanol;Emissions to soil/Unspecified;;SEC-BUTYL ALCOHOL;Elementary flows/Emission to soil/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-butanol/emissions to water/unspecified/kg;59fcf9d0-7f5c-4060-9172-5d7567dc8bc4;1.0;2-Butanol;Emissions to water/Unspecified;;SEC-BUTYL ALCOHOL;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-butenal/emissions to air/high. pop./kg;2970eb66-941e-497c-b602-c2063120d3e1;1.0;2-Butenal;Emissions to air/high. pop.;;2-butenal;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-butenal/emissions to air/low. pop./kg;da3aced3-acb9-4e86-8ef4-3c720bb1ff20;1.0;2-Butenal;Emissions to air/low. pop.;;2-butenal;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-butenal/emissions to water/unspecified/kg;02687868-b2ee-48ff-bd92-36effdb2caa2;1.0;2-Butenal;Emissions to water/Unspecified;;2-butenal;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-butene, 1,4-dichloro-/emissions to air/low. pop./kg;5546575c-e6c1-421d-b57b-0cee693f7652;1.0;2-Butene, 1,4-dichloro-;Emissions to air/low. pop.;;2-Butene, 1,4-dichloro-;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-butene, 1,4-dichloro-/emissions to air/unspecified/kg;6c781213-7a6c-4fbe-adea-4c35d9630803;1.0;2-Butene, 1,4-dichloro-;Emissions to air/Unspecified;;2-Butene, 1,4-dichloro-;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-butene, 1,4-dichloro-/emissions to soil/industrial/kg;32254a08-6a27-4b6a-9195-c4976c4c3356;1.0;2-Butene, 1,4-dichloro-;Emissions to soil/industrial;;2-Butene, 1,4-dichloro-;Elementary flows/Emission to soil/industrial;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-butene, 1,4-dichloro-/emissions to water/unspecified/kg;8ad6bccc-1aa9-49cd-b6ae-e46fb5f55202;1.0;2-Butene, 1,4-dichloro-;Emissions to water/Unspecified;;2-Butene, 1,4-dichloro-;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-butene, 2-methyl-/emissions to air/high. pop./kg;79a87f98-0b00-4e7e-86f8-70667307f696;1.0;2-Butene, 2-methyl-;Emissions to air/high. pop.;;2-Methyl-2-butene;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-butene, 2-methyl-/emissions to water/river/kg;2df5a2fe-1ab2-48e7-a9a6-1085703b17be;1.0;2-Butene, 2-methyl-;Emissions to water/river;;2-Methyl-2-butene;Elementary flows/Emission to water/surface water;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-chloroacetophenone/emissions to air/unspecified/kg;a6948921-d5ca-4770-ba23-99047a15f553;1.0;2-Chloroacetophenone;Emissions to air/Unspecified;;2-Chloro-1-phenylethanone;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-hexanone/emissions to water/unspecified/kg;72b3a8f4-7142-4bb7-b495-34da18bd01f1;1.0;2-Hexanone;Emissions to water/Unspecified;;2-Hexanone;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-methyl-1-propanol/emissions to air/high. pop./kg;e2d860e3-1038-4386-a5f1-25ad75d18bbd;1.0;2-Methyl-1-propanol;Emissions to air/high. pop.;;2-Methyl-1-propanol;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-methyl-1-propanol/emissions to water/river/kg;79240a49-80cf-4be4-b5c2-bfdd3f4aa249;1.0;2-Methyl-1-propanol;Emissions to water/river;;2-Methyl-1-propanol;Elementary flows/Emission to water/surface water;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-methyl-1-propanol/emissions to water/unspecified/kg;446e7a93-6ac4-4bdf-b97d-03f683c7488c;1.0;2-Methyl-1-propanol;Emissions to water/Unspecified;;2-Methyl-1-propanol;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-methyl-4-chlorophenoxyacetic acid/emissions to air/high. pop./kg;282511f7-f6bf-4aaa-b044-90a3b4e9c942;1.0;2-Methyl-4-chlorophenoxyacetic acid;Emissions to air/high. pop.;;MCPA;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-methyl-4-chlorophenoxyacetic acid/emissions to air/low. pop./kg;63e7d755-8549-11e0-9d78-0800200c9a66;1.0;2-Methyl-4-chlorophenoxyacetic acid;Emissions to air/low. pop.;;MCPA;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-methyl-4-chlorophenoxyacetic acid/emissions to air/unspecified/kg;ce702df4-8c55-472c-ae37-d0097648ec75;1.0;2-Methyl-4-chlorophenoxyacetic acid;Emissions to air/Unspecified;;MCPA;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-methyl-4-chlorophenoxyacetic acid/emissions to soil/agricultural/kg;e5492922-eaf5-4409-aa49-7f2a35cd0336;1.0;2-Methyl-4-chlorophenoxyacetic acid;Emissions to soil/agricultural;;MCPA;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-methyl-4-chlorophenoxyacetic acid/emissions to soil/industrial/kg;138430d3-6adb-4b04-8f94-7bb60b3c8f77;1.0;2-Methyl-4-chlorophenoxyacetic acid;Emissions to soil/industrial;;MCPA;Elementary flows/Emission to soil/industrial;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-methyl-4-chlorophenoxyacetic acid/emissions to water/unspecified/kg;63e7d756-8549-11e0-9d78-0800200c9a66;1.0;2-Methyl-4-chlorophenoxyacetic acid;Emissions to water/Unspecified;;MCPA;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-methyllactonitrile/emissions to air/high. pop./kg;dfea1d98-0877-42a8-b47e-43e332ad62f4;1.0;2-Methyllactonitrile;Emissions to air/high. pop.;;ACETONE CYANOHYDRIN;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-methyllactonitrile/emissions to air/low. pop./kg;c0d5a908-1df8-46f1-adbf-fbdcab953aa6;1.0;2-Methyllactonitrile;Emissions to air/low. pop.;;ACETONE CYANOHYDRIN;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
2-methyllactonitrile/emissions to air/unspecified/kg;ab0376f8-6c92-4a25-93c7-b72bbf5a280c;1.0;2-Methyllactonitrile;Emissions to air/Unspecified;;ACETONE CYANOHYDRIN;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
